gbifID,occurrenceID,catalogNumber,specimen_code,view,genusKey,genus,subfamily,species,scientificName,verbatimScientificName,taxonRank,sex,caste,typeStatus,stateProvince,locality,decimalLatitude,decimalLongitude,elevation,eventDate,recordedBy,identifiedBy,image_url,image_title,creator,license,rightsHolder,issues,genus_gbif,shot_index,image_path,image_source,split
865114309,CAS:ANTWEB:casent0101398,casent0101398,casent0101398,p,1321215,Leptogenys,ponerinae,Leptogenys voeltzkowi,"Leptogenys voeltzkowi Forel, 1897",,SPECIES,,worker,,Antsiranana,[Nosibé; Nossi-bé]; Nosy be; Nosibe,-13.291667,48.25833,146.0,,Voeltzkow,,https://www.antweb.org/images/casent0101398/casent0101398_p_1_high.jpg,casent0101398 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Leptogenys,1,data/images/Leptogenys/casent0101398_p.jpg,commons,train
865114382,CAS:ANTWEB:casent0101401,casent0101401,casent0101401,p,1319685,Pachycondyla,ponerinae,Pachycondyla perroti,"Bothroponera perroti Forel, 1891",,SPECIES,,worker,Holotype,Toamasina,[Fenerive]; Fenerive Ville; Fenoarivo Atsinanana,-17.382,49.41113,11.0,,E. Perrot,,https://www.antweb.org/images/casent0101401/casent0101401_p_1_high.jpg,casent0101401 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Pachycondyla,1,data/images/Pachycondyla/casent0101401_p.jpg,commons,test
865114430,CAS:ANTWEB:casent0101403,casent0101403,casent0101403,p,1319685,Pachycondyla,ponerinae,Euponera sikorae,"Euponera sikorae Forel, 1891",,SPECIES,,worker,,Antananarivo,[Madagascar]; Ambatomanjaka; Miarinarivo,-18.76695,46.86911,1343.0,,,Forel,https://www.antweb.org/images/casent0101403/casent0101403_p_1_high.jpg,casent0101403 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Pachycondyla,1,data/images/Pachycondyla/casent0101403_p.jpg,commons,train
865114452,CAS:ANTWEB:casent0101404,casent0101404,casent0101404,p,4673663,Bothroponera,ponerinae,Bothroponera cambouei,"Bothroponera cambouei Forel, 1891",,SPECIES,,worker,Paralectotype,Antananarivo,[Antananarivo]; Ambatomanjaka; Miarinarivo,-18.705147,46.825283,1399.0,,Camboué,Jean Claude Rakotonirina,https://www.antweb.org/images/casent0101404/casent0101404_p_1_high.jpg,casent0101404 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Bothroponera,1,data/images/Bothroponera/casent0101404_p.jpg,commons,train
865114470,CAS:ANTWEB:casent0101405,casent0101405,casent0101405,p,1326614,Hypoponera,ponerinae,Hypoponera sakalava,"Hypoponera sakalava (Forel, 1891)",,SPECIES,,worker,Syntype,Antananarivo,[Forêt Andrangoloaka]; Mantasoa; Manjakandriana,-19.033333,47.916668,1409.0,,,,https://www.antweb.org/images/casent0101405/casent0101405_p_1_high.jpg,casent0101405 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Hypoponera,1,data/images/Hypoponera/casent0101405_p.jpg,commons,test
865114497,CAS:ANTWEB:casent0101406,casent0101406,casent0101406,p,4673663,Bothroponera,ponerinae,Bothroponera comorensis,"Bothroponera comorensis Forel, 1887",,SPECIES,,worker,Lectotype,Antsiranana,[Nossi-bé]; Nosy be; Nosibe,-13.291667,48.25833,146.0,,,Jean Claude Rakotonirina,https://www.antweb.org/images/casent0101406/casent0101406_p_1_high.jpg,casent0101406 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Bothroponera,1,data/images/Bothroponera/casent0101406_p.jpg,commons,test
865114520,CAS:ANTWEB:casent0101407,casent0101407,casent0101407,p,4673663,Bothroponera,ponerinae,Bothroponera comorensis,"Bothroponera comorensis Forel, 1887",,SPECIES,,worker,Paralectotype,Antsiranana,[Nossi-bé]; Nosy be; Nosibe,-13.291667,48.25833,146.0,,,Jean Claude Rakotonirina,https://www.antweb.org/images/casent0101407/casent0101407_p_1_high.jpg,casent0101407 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Bothroponera,1,data/images/Bothroponera/casent0101407_p.jpg,commons,train
865114559,CAS:ANTWEB:casent0101409,casent0101409,casent0101409,p,1324306,Crematogaster,myrmicinae,Crematogaster madagascariensis,"Crematogaster madagascariensis Andre, 1887",,SPECIES,,worker,,Antananarivo,[Madagasc]; Ambatomanjaka; Miarinarivo,-18.76695,46.86911,1343.0,,,,https://www.antweb.org/images/casent0101409/casent0101409_p_1_high.jpg,casent0101409 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Crematogaster,1,data/images/Crematogaster/casent0101409_p.jpg,commons,train
865114581,CAS:ANTWEB:casent0101410,casent0101410,casent0101410,p,1324306,Crematogaster,myrmicinae,Crematogaster madagascariensis,"Crematogaster madagascariensis Andre, 1887",,SPECIES,,worker,,Antananarivo,[Madagascar forêts]; Ambatomanjaka; Miarinarivo,-18.76695,46.86911,1343.0,,Humblot,,https://www.antweb.org/images/casent0101410/casent0101410_p_1_high.jpg,casent0101410 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Crematogaster,1,data/images/Crematogaster/casent0101410_p.jpg,commons,train
865114632,CAS:ANTWEB:casent0101413,casent0101413,casent0101413,p,1312361,Camponotus,formicinae,Camponotus roeseli,"Camponotus roeseli Forel, 1910",,SPECIES,,worker,Holotype,Antsiranana,[Diego-Suarez?]; Bevohotra; Sambava,-14.0,49.5,797.0,,,Jean Claude Rakotonirina,https://www.antweb.org/images/casent0101413/casent0101413_p_1_high.jpg,casent0101413 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101413_p.jpg,commons,train
865114682,CAS:ANTWEB:casent0101416,casent0101416,casent0101416,p,4673740,Nylanderia,formicinae,Nylanderia madagascarensis,"Nylanderia madagascarensis (Forel, 1886)",,SPECIES,,worker,Syntype,Antananarivo,[Antananarivo]; Ambatomanjaka; Miarinarivo,-18.705147,46.825283,1399.0,,Camboué,,https://www.antweb.org/images/casent0101416/casent0101416_p_1_high.jpg,casent0101416 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Nylanderia,1,data/images/Nylanderia/casent0101416_p.jpg,commons,test
865114738,CAS:ANTWEB:casent0101419,casent0101419,casent0101419,p,1321654,Pheidole,myrmicinae,Pheidole longispinosa,"Pheidole longispinosa Forel, 1891",,SPECIES,,worker,,Antananarivo,[Madagascar central]; Ambatomanjaka; Miarinarivo,-18.76695,46.86911,1343.0,,,,https://www.antweb.org/images/casent0101419/casent0101419_p_1_high.jpg,casent0101419 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Pheidole,1,data/images/Pheidole/casent0101419_p.jpg,commons,train
865114777,CAS:ANTWEB:casent0101421,casent0101421,casent0101421,p,1312361,Camponotus,formicinae,Camponotus maculatus,"Camponotus maculatus (Fabricius, 1782)",,SPECIES,,worker,Lectotype,Antananarivo,[Antananarivo]; Ambatomanjaka; Miarinarivo,-18.705147,46.825283,1399.0,,P. Camboué,,https://www.antweb.org/images/casent0101421/casent0101421_p_1_high.jpg,casent0101421 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101421_p.jpg,gbif_cache,train
865114805,CAS:ANTWEB:casent0101423,casent0101423,casent0101423,p,1312361,Camponotus,formicinae,Camponotus dromedarius,"Camponotus dromedarius Forel, 1891",,SPECIES,,worker,,Antananarivo,[Antananarivo]; Ambatomanjaka; Miarinarivo,-18.705147,46.825283,1399.0,,Camboué,,https://www.antweb.org/images/casent0101423/casent0101423_p_1_high.jpg,casent0101423 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101423_p.jpg,commons,train
865114820,CAS:ANTWEB:casent0101424,casent0101424,casent0101424,p,1312361,Camponotus,formicinae,Camponotus voeltzkowii,"Camponotus voeltzkowii Forel, 1894",,SPECIES,,worker,,Toliara,[Fort Dauphin]; Taolagnaro,-25.02,46.9833,2.0,,,,https://www.antweb.org/images/casent0101424/casent0101424_p_1_high.jpg,casent0101424 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101424_p.jpg,commons,train
865114834,CAS:ANTWEB:casent0101425,casent0101425,casent0101425,p,1312361,Camponotus,formicinae,Camponotus nossibeensis,"Camponotus nossibeensis Andre, 1887",,SPECIES,,worker,,Antsiranana,[Nossi-bé]; Nosy be; Nosibe,-13.291667,48.25833,146.0,,,,https://www.antweb.org/images/casent0101425/casent0101425_p_1_high.jpg,casent0101425 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101425_p.jpg,commons,train
865114857,CAS:ANTWEB:casent0101426,casent0101426,casent0101426,p,1312361,Camponotus,formicinae,Camponotus maculatus,"Camponotus maculatus (Fabricius, 1782)",,SPECIES,,worker,Paralectotype,Antananarivo,[Madagascar]; Ambatomanjaka; Miarinarivo,-18.76695,46.86911,1343.0,,,,https://www.antweb.org/images/casent0101426/casent0101426_p_1_high.jpg,casent0101426 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101426_p.jpg,gbif_cache,train
865114874,CAS:ANTWEB:casent0101427,casent0101427,casent0101427,p,1312361,Camponotus,formicinae,Camponotus maculatus,"Camponotus maculatus (Fabricius, 1782)",,SPECIES,,worker,Paralectotype,Toamasina,[Ivondro p. Tamatavé]; Antenina; Toamasina Rural,-18.23333,49.36667,14.0,,,N. Rasoamanana,https://www.antweb.org/images/casent0101427/casent0101427_p_1_high.jpg,casent0101427 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101427_p.jpg,gbif_cache,train
865114911,CAS:ANTWEB:casent0101429,casent0101429,casent0101429,p,1312361,Camponotus,formicinae,Camponotus maculatus,"Camponotus maculatus (Fabricius, 1782)",,SPECIES,,worker,Paralectotype,Antananarivo,[Madagascar]; Ambatomanjaka; Miarinarivo,-18.76695,46.86911,1343.0,,,,https://www.antweb.org/images/casent0101429/casent0101429_p_1_high.jpg,casent0101429 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101429_p.jpg,gbif_cache,train
865114927,CAS:ANTWEB:casent0101430,casent0101430,casent0101430,p,1312361,Camponotus,formicinae,Camponotus nasicus,"Camponotus nasicus Forel, 1891",,SPECIES,,worker,,Antananarivo,Mantasoa; Manjakandriana,-19.033333,47.916668,1409.0,,,,https://www.antweb.org/images/casent0101430/casent0101430_p_1_high.jpg,casent0101430 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101430_p.jpg,commons,train
865114947,CAS:ANTWEB:casent0101431,casent0101431,casent0101431,p,1312361,Camponotus,formicinae,Camponotus nasicus,"Camponotus nasicus Forel, 1891",,SPECIES,,worker,,Antananarivo,[Madagascar]; Ambatomanjaka; Miarinarivo,-18.76695,46.86911,1343.0,,,,https://www.antweb.org/images/casent0101431/casent0101431_p_1_high.jpg,casent0101431 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101431_p.jpg,commons,test
865114965,CAS:ANTWEB:casent0101432,casent0101432,casent0101432,p,1312361,Camponotus,formicinae,Camponotus maculatus,"Camponotus maculatus (Fabricius, 1782)",,SPECIES,,worker,,Antananarivo,[Madagascar]; Ambatomanjaka; Miarinarivo,-18.76695,46.86911,1343.0,,,,https://www.antweb.org/images/casent0101432/casent0101432_p_1_high.jpg,casent0101432 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101432_p.jpg,commons,test
865114082,CAS:ANTWEB:casent0101435,casent0101435,casent0101435,p,1312361,Camponotus,formicinae,Camponotus christi,"Camponotus christi Forel, 1886",,SPECIES,,worker,Paralectotype,Antananarivo,[Antananarivo]; Ambatomanjaka; Miarinarivo,-18.705147,46.825283,1399.0,,Camboué,,https://www.antweb.org/images/casent0101435/casent0101435_p_1_high.jpg,casent0101435 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101435_p.jpg,commons,train
865114108,CAS:ANTWEB:casent0101436,casent0101436,casent0101436,p,1312361,Camponotus,formicinae,Camponotus christi,"Camponotus christi Forel, 1886",,SPECIES,,worker,,Antananarivo,[Andrangoloaka]; Mantasoa; Manjakandriana,-19.03333,47.91667,1409.0,,,,https://www.antweb.org/images/casent0101436/casent0101436_p_1_high.jpg,casent0101436 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101436_p.jpg,commons,train
865114137,CAS:ANTWEB:casent0101437,casent0101437,casent0101437,p,1312361,Camponotus,formicinae,Camponotus lubbocki,"Camponotus lubbocki Forel, 1886",,SPECIES,,worker,,Antananarivo,[Madagascar]; Ambatomanjaka; Miarinarivo,-18.766947,46.869106,1343.0,,,,https://www.antweb.org/images/casent0101437/casent0101437_p_1_high.jpg,casent0101437 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101437_p.jpg,commons,test
865114169,CAS:ANTWEB:casent0101438,casent0101438,casent0101438,p,1312361,Camponotus,formicinae,Camponotus lubbocki,"Camponotus lubbocki Forel, 1886",,SPECIES,,worker,,Antananarivo,[Antananarivo]; Ambatomanjaka; Miarinarivo,-18.70515,46.82528,1399.0,,Camboué,,https://www.antweb.org/images/casent0101438/casent0101438_p_1_high.jpg,casent0101438 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101438_p.jpg,commons,test
865114192,CAS:ANTWEB:casent0101439,casent0101439,casent0101439,p,1312361,Camponotus,formicinae,Camponotus gibber,"Camponotus gibber Forel, 1891",,SPECIES,,worker,,Antananarivo,[Madagascar]; Ambatomanjaka; Miarinarivo,-18.76695,46.86911,1343.0,,,,https://www.antweb.org/images/casent0101439/casent0101439_p_1_high.jpg,casent0101439 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101439_p.jpg,commons,test
865114217,CAS:ANTWEB:casent0101440,casent0101440,casent0101440,p,1312361,Camponotus,formicinae,Camponotus gibber,"Camponotus gibber Forel, 1891",,SPECIES,,worker,,Antananarivo,[(de Diversa)]; Mantasoa; Manjakandriana,-19.033333,47.916668,1409.0,,,,https://www.antweb.org/images/casent0101440/casent0101440_p_1_high.jpg,casent0101440 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101440_p.jpg,commons,train
865114244,CAS:ANTWEB:casent0101441,casent0101441,casent0101441,p,1312361,Camponotus,formicinae,Camponotus foersteri,"Camponotus foersteri Forel, 1886",,SPECIES,,worker,,Antananarivo,Mantasoa; Manjakandriana,-19.033333,47.916668,1409.0,,,Jean Claude Rakotonirina,https://www.antweb.org/images/casent0101441/casent0101441_p_1_high.jpg,casent0101441 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0101441_p.jpg,commons,train
865114408,CAS:ANTWEB:casent0101448,casent0101448,casent0101448,p,1326355,Mystrium,amblyoponinae,Mystrium voeltzkowi,"Mystrium voeltzkowi Forel, 1897",,SPECIES,,worker,,Antsiranana,[Nossibé]; Nosy be; Nosibe,-13.291667,48.25833,146.0,,,,https://www.antweb.org/images/casent0101448/casent0101448_p_1_high.jpg,casent0101448 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Mystrium,1,data/images/Mystrium/casent0101448_p.jpg,commons,train
865114707,CAS:ANTWEB:casent0101461,casent0101461,casent0101461,p,1317100,Cardiocondyla,myrmicinae,Cardiocondyla shuckardi,"Cardiocondyla shuckardi Forel, 1891",,SPECIES,,worker,Syntype,Antananarivo,[Tananari vo]; Ambatomanjaka; Miarinarivo,-18.705147,46.825283,1399.0,,Camboué,,https://www.antweb.org/images/casent0101461/casent0101461_p_1_high.jpg,casent0101461 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Cardiocondyla,1,data/images/Cardiocondyla/casent0101461_p.jpg,commons,train
865114814,CAS:ANTWEB:casent0101467,casent0101467,casent0101467,p,1320039,Technomyrmex,dolichoderinae,Technomyrmex vitiensis,"Technomyrmex vitiensis Mann, 1921",,SPECIES,,worker,,Toamasina,[Tamatavé]; Andranobolahy; Toamasina Rural,-18.0,49.0,370.0,,,,https://www.antweb.org/images/casent0101467/casent0101467_p_1_high.jpg,casent0101467 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Technomyrmex,1,data/images/Technomyrmex/casent0101467_p.jpg,commons,test
865114829,CAS:ANTWEB:casent0101468,casent0101468,casent0101468,p,1316784,Tapinoma,dolichoderinae,Tapinoma melanocephalum,"Tapinoma melanocephalum (Fabricius, 1793)",,SPECIES,,worker,,Toamasina,[Ivondro p. Tamatavé]; Antenina; Toamasina Rural,-18.23333,49.36667,14.0,,,,https://www.antweb.org/images/casent0101468/casent0101468_p_1_high.jpg,casent0101468 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Tapinoma,1,data/images/Tapinoma/casent0101468_p.jpg,commons,test
865114913,CAS:ANTWEB:casent0101472,casent0101472,casent0101472,p,1314419,Monomorium,myrmicinae,Monomorium pharaonis,"Monomorium pharaonis (Linnaeus, 1758)",,SPECIES,,worker,,Antananarivo,[Madagasc]; Ambatomanjaka; Miarinarivo,-18.76695,46.86911,1343.0,,,,https://www.antweb.org/images/casent0101472/casent0101472_p_1_high.jpg,casent0101472 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Monomorium,1,data/images/Monomorium/casent0101472_p.jpg,commons,test
865114931,CAS:ANTWEB:casent0101473,casent0101473,casent0101473,p,1314419,Monomorium,myrmicinae,Monomorium destructor,"Trichomyrmex destructor (Jerdon, 1851)",,SPECIES,,worker,,Antananarivo,[Madagascar]; Ambatomanjaka; Miarinarivo,-18.76695,46.86911,1343.0,,,Santschi,https://www.antweb.org/images/casent0101473/casent0101473_p_1_high.jpg,casent0101473 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Monomorium,1,data/images/Monomorium/casent0101473_p.jpg,commons,train
865114949,CAS:ANTWEB:casent0101474,casent0101474,casent0101474,p,1314419,Monomorium,myrmicinae,Monomorium destructor,"Trichomyrmex destructor (Jerdon, 1851)",,SPECIES,,worker,,Mahajanga,[Baie de Baly]; Soalala,-16.02639,45.24361,53.0,,,,https://www.antweb.org/images/casent0101474/casent0101474_p_1_high.jpg,casent0101474 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Monomorium,1,data/images/Monomorium/casent0101474_p.jpg,commons,train
