specimen_code,genus,split,gbifID,eventDate,image_url,image_path,download_failed,error
casent0142134,Camponotus,train,865141269,2008-05-21,https://www.antweb.org/images/casent0142134/casent0142134_d_2_high.jpg,data/images/Camponotus/casent0142134_d.jpg,True,HTTP 404
casent0142245,Pheidole,train,865141447,2008-06-02/2008-06-03,https://www.antweb.org/images/casent0142245/casent0142245_p_1_high.jpg,data/images/Pheidole/casent0142245_p.jpg,True,HTTP 404
casent0142598,Hypoponera,train,5285530674,2008-06-03/2008-06-04,https://www.antweb.org/images/casent0142598/casent0142598_p_1_high.jpg,data/images/Hypoponera/casent0142598_p.jpg,True,HTTP 404
casent0142632,Tetramorium,train,865141324,2008-06-03/2008-06-04,https://www.antweb.org/images/casent0142632/casent0142632_p_1_high.jpg,data/images/Tetramorium/casent0142632_p.jpg,True,HTTP 404
casent0142638,Hypoponera,test,5285530428,2008-06-03/2008-06-04,https://www.antweb.org/images/casent0142638/casent0142638_p_1_high.jpg,data/images/Hypoponera/casent0142638_p.jpg,True,HTTP 404
casent0145284,Camponotus,train,865143445,2009-01-25/2009-02-01,https://www.antweb.org/images/casent0145284/casent0145284_p_1_high.jpg,data/images/Camponotus/casent0145284_p.jpg,False,
casent0146392,Pheidole,train,865143906,2009-02-24,https://www.antweb.org/images/casent0146392/casent0146392_p_1_high.jpg,data/images/Pheidole/casent0146392_p.jpg,True,HTTP 404
casent0147076,Hypoponera,train,865145020,2009-02-10,https://www.antweb.org/images/casent0147076/casent0147076_p_1_high.jpg,data/images/Hypoponera/casent0147076_p.jpg,True,HTTP 404
casent0147100,Monomorium,train,865144339,2009-02-12,https://www.antweb.org/images/casent0147100/casent0147100_p_1_high.jpg,data/images/Monomorium/casent0147100_p.jpg,True,HTTP 404
casent0147107,Monomorium,test,865144584,2009-02-12,https://www.antweb.org/images/casent0147107/casent0147107_p_1_high.jpg,data/images/Monomorium/casent0147107_p.jpg,True,HTTP 404
casent0147108,Monomorium,test,865144638,2009-02-12,https://www.antweb.org/images/casent0147108/casent0147108_p_2_high.jpg,data/images/Monomorium/casent0147108_p.jpg,True,HTTP 404
casent0147522,Leptogenys,train,865144925,2009-02-08,https://www.antweb.org/images/casent0147522/casent0147522_p_1_high.jpg,data/images/Leptogenys/casent0147522_p.jpg,True,HTTP 404
casent0147524,Vitsika,train,865144973,2009-02-08,https://www.antweb.org/images/casent0147524/casent0147524_p_1_high.jpg,data/images/Vitsika/casent0147524_p.jpg,True,HTTP 404
casent0148662,Pheidole,train,2425456540,2009-02-08,https://www.antweb.org/images/casent0148662/casent0148662_p_1_high.jpg,data/images/Pheidole/casent0148662_p.jpg,True,HTTP 404
casent0148818,Tetramorium,train,865145320,2009-02-11,https://www.antweb.org/images/casent0148818/casent0148818_p_1_high.jpg,data/images/Tetramorium/casent0148818_p.jpg,True,HTTP 404
casent0148842,Monomorium,train,865145828,2009-02-11,https://www.antweb.org/images/casent0148842/casent0148842_p_1_high.jpg,data/images/Monomorium/casent0148842_p.jpg,False,
casent0148870,Pheidole,train,865145555,2009-02-11,https://www.antweb.org/images/casent0148870/casent0148870_p_1_high.jpg,data/images/Pheidole/casent0148870_p.jpg,True,HTTP 404
casent0148988,Syllophopsis,train,865145672,2009-02-09,https://www.antweb.org/images/casent0148988/casent0148988_p_1_high.jpg,data/images/Syllophopsis/casent0148988_p.jpg,True,HTTP 404
casent0148996,Pheidole,train,865145942,2009-02-09,https://www.antweb.org/images/casent0148996/casent0148996_p_1_high.jpg,data/images/Pheidole/casent0148996_p.jpg,True,HTTP 404
casent0149638,Nesomyrmex,train,865146668,2009-02-08,https://www.antweb.org/images/casent0149638/casent0149638_p_1_high.jpg,data/images/Nesomyrmex/casent0149638_p.jpg,True,HTTP 404
casent0149655,Crematogaster,train,865146101,2009-02-08,https://www.antweb.org/images/casent0149655/casent0149655_p_1_high.jpg,data/images/Crematogaster/casent0149655_p.jpg,True,HTTP 404
casent0149707,Pheidole,train,865146636,2009-02-08,https://www.antweb.org/images/casent0149707/casent0149707_p_1_high.jpg,data/images/Pheidole/casent0149707_p.jpg,True,HTTP 404
casent0149839,Pheidole,train,865146363,2009-02-19,https://www.antweb.org/images/casent0149839/casent0149839_p_1_high.jpg,data/images/Pheidole/casent0149839_p.jpg,True,HTTP 404
casent0149873,Pheidole,test,865146954,2009-02-07,https://www.antweb.org/images/casent0149873/casent0149873_p_1_high.jpg,data/images/Pheidole/casent0149873_p.jpg,True,HTTP 404
casent0149951,Pheidole,train,865146746,2009-02-11,https://www.antweb.org/images/casent0149951/casent0149951_p_1_high.jpg,data/images/Pheidole/casent0149951_p.jpg,True,HTTP 404
casent0149991,Tetramorium,train,865146701,2009-02-10,https://www.antweb.org/images/casent0149991/casent0149991_p_1_high.jpg,data/images/Tetramorium/casent0149991_p.jpg,True,HTTP 404
casent0150215,Camponotus,test,865146841,2002-04-29/2002-05-19,https://www.antweb.org/images/casent0150215/casent0150215_p_1_high.jpg,data/images/Camponotus/casent0150215_p.jpg,False,
casent0150456,Pheidole,train,865146906,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0150456/casent0150456_p_1_high.jpg,data/images/Pheidole/casent0150456_p.jpg,True,HTTP 404
casent0150523,Pheidole,test,865146451,2009-02-09,https://www.antweb.org/images/casent0150523/casent0150523_p_1_high.jpg,data/images/Pheidole/casent0150523_p.jpg,True,HTTP 404
casent0150540,Hypoponera,train,865146845,2009-02-09,https://www.antweb.org/images/casent0150540/casent0150540_p_1_high.jpg,data/images/Hypoponera/casent0150540_p.jpg,True,HTTP 404
casent0150555,Pheidole,train,865146976,2009-02-18,https://www.antweb.org/images/casent0150555/casent0150555_p_1_high.jpg,data/images/Pheidole/casent0150555_p.jpg,True,HTTP 404
casent0150648,Hypoponera,train,865146943,2009-02-07/2009-02-08,https://www.antweb.org/images/casent0150648/casent0150648_p_1_high.jpg,data/images/Hypoponera/casent0150648_p.jpg,True,HTTP 404
casent0150649,Hypoponera,train,865146956,2009-02-07/2009-02-08,https://www.antweb.org/images/casent0150649/casent0150649_p_1_high.jpg,data/images/Hypoponera/casent0150649_p.jpg,True,HTTP 404
casent0150652,Hypoponera,train,5285530943,2009-02-07/2009-02-08,https://www.antweb.org/images/casent0150652/casent0150652_p_1_high.jpg,data/images/Hypoponera/casent0150652_p.jpg,True,HTTP 404
casent0150669,Hypoponera,test,5285530533,2009-02-07/2009-02-08,https://www.antweb.org/images/casent0150669/casent0150669_p_1_high.jpg,data/images/Hypoponera/casent0150669_p.jpg,True,HTTP 404
casent0150678,Hypoponera,train,865146968,2009-02-07/2009-02-08,https://www.antweb.org/images/casent0150678/casent0150678_p_1_high.jpg,data/images/Hypoponera/casent0150678_p.jpg,True,HTTP 404
casent0150753,Hypoponera,train,5285530309,2009-02-09/2009-02-10,https://www.antweb.org/images/casent0150753/casent0150753_p_1_high.jpg,data/images/Hypoponera/casent0150753_p.jpg,True,HTTP 404
casent0150756,Hypoponera,test,5285530323,2009-02-09/2009-02-10,https://www.antweb.org/images/casent0150756/casent0150756_p_1_high.jpg,data/images/Hypoponera/casent0150756_p.jpg,True,HTTP 404
casent0150763,Hypoponera,train,5285530572,2009-02-09/2009-02-10,https://www.antweb.org/images/casent0150763/casent0150763_p_1_high.jpg,data/images/Hypoponera/casent0150763_p.jpg,True,HTTP 404
casent0150772,Hypoponera,test,5285530991,2009-02-09/2009-02-10,https://www.antweb.org/images/casent0150772/casent0150772_p_1_high.jpg,data/images/Hypoponera/casent0150772_p.jpg,True,HTTP 404
casent0150773,Hypoponera,train,5285530456,2009-02-09/2009-02-10,https://www.antweb.org/images/casent0150773/casent0150773_p_1_high.jpg,data/images/Hypoponera/casent0150773_p.jpg,True,HTTP 404
casent0150795,Pheidole,train,865146926,2009-02-07/2009-02-08,https://www.antweb.org/images/casent0150795/casent0150795_p_1_high.jpg,data/images/Pheidole/casent0150795_p.jpg,True,HTTP 404
casent0150949,Tetramorium,test,865147097,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0150949/casent0150949_p_1_high.jpg,data/images/Tetramorium/casent0150949_p.jpg,True,HTTP 404
casent0150961,Tetramorium,train,865147117,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0150961/casent0150961_p_1_high.jpg,data/images/Tetramorium/casent0150961_p.jpg,True,HTTP 404
casent0151059,Pheidole,train,1213708628,2009-02-18/2009-02-19,https://www.antweb.org/images/casent0151059/casent0151059_p_1_high.jpg,data/images/Pheidole/casent0151059_p.jpg,True,HTTP 404
casent0151596,Pheidole,train,865147270,2009-03-04,https://www.antweb.org/images/casent0151596/casent0151596_p_1_high.jpg,data/images/Pheidole/casent0151596_p.jpg,True,HTTP 404
casent0151597,Strumigenys,train,865147280,2009-03-04,https://www.antweb.org/images/casent0151597/casent0151597_p_1_high.jpg,data/images/Strumigenys/casent0151597_p.jpg,True,HTTP 404
casent0151856,Monomorium,train,865147322,2009-03-04,https://www.antweb.org/images/casent0151856/casent0151856_p_1_high.jpg,data/images/Monomorium/casent0151856_p.jpg,True,HTTP 404
casent0151896,Monomorium,train,865147404,2009-03-05,https://www.antweb.org/images/casent0151896/casent0151896_p_1_high.jpg,data/images/Monomorium/casent0151896_p.jpg,True,HTTP 404
casent0151902,Pheidole,train,865147627,2009-03-05,https://www.antweb.org/images/casent0151902/casent0151902_p_1_high.jpg,data/images/Pheidole/casent0151902_p.jpg,True,HTTP 404
casent0151914,Nesomyrmex,train,865147991,2009-03-05,https://www.antweb.org/images/casent0151914/casent0151914_p_1_high.jpg,data/images/Nesomyrmex/casent0151914_p.jpg,True,HTTP 404
casent0151921,Camponotus,train,865147252,2009-03-05,https://www.antweb.org/images/casent0151921/casent0151921_p_1_high.jpg,data/images/Camponotus/casent0151921_p.jpg,True,HTTP 404
casent0151943,Bothroponera,train,865147619,2009-03-05,https://www.antweb.org/images/casent0151943/casent0151943_p_1_high.jpg,data/images/Bothroponera/casent0151943_p.jpg,True,HTTP 404
casent0152008,Pheidole,train,865147764,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0152008/casent0152008_p_1_high.jpg,data/images/Pheidole/casent0152008_p.jpg,True,HTTP 404
casent0152028,Pheidole,train,865148039,2009-02-19,https://www.antweb.org/images/casent0152028/casent0152028_p_1_high.jpg,data/images/Pheidole/casent0152028_p.jpg,True,HTTP 404
casent0152049,Pheidole,train,865147449,2009-02-22,https://www.antweb.org/images/casent0152049/casent0152049_p_1_high.jpg,data/images/Pheidole/casent0152049_p.jpg,True,HTTP 404
casent0152085,Camponotus,train,865147303,2009-02-22,https://www.antweb.org/images/casent0152085/casent0152085_p_1_high.jpg,data/images/Camponotus/casent0152085_p.jpg,True,HTTP 404
casent0152090,Camponotus,train,865147365,2009-02-22,https://www.antweb.org/images/casent0152090/casent0152090_p_1_high.jpg,data/images/Camponotus/casent0152090_p.jpg,True,HTTP 404
casent0152199,Tetramorium,train,865148232,2009-03-05,https://www.antweb.org/images/casent0152199/casent0152199_p_1_high.jpg,data/images/Tetramorium/casent0152199_p.jpg,True,HTTP 404
casent0152296,Pheidole,train,865148280,2009-03-05,https://www.antweb.org/images/casent0152296/casent0152296_p_1_high.jpg,data/images/Pheidole/casent0152296_p.jpg,True,HTTP 404
casent0152307,Pheidole,test,865147584,2009-02-22,https://www.antweb.org/images/casent0152307/casent0152307_p_1_high.jpg,data/images/Pheidole/casent0152307_p.jpg,True,HTTP 404
casent0152313,Pheidole,train,865147695,2009-02-22,https://www.antweb.org/images/casent0152313/casent0152313_p_1_high.jpg,data/images/Pheidole/casent0152313_p.jpg,True,HTTP 404
casent0152345,Pheidole,train,865148337,2009-02-22,https://www.antweb.org/images/casent0152345/casent0152345_p_1_high.jpg,data/images/Pheidole/casent0152345_p.jpg,True,HTTP 404
casent0152373,Strumigenys,train,865147808,2009-03-06,https://www.antweb.org/images/casent0152373/casent0152373_p_1_high.jpg,data/images/Strumigenys/casent0152373_p.jpg,True,HTTP 404
casent0152401,Tetramorium,train,865148323,2009-03-04,https://www.antweb.org/images/casent0152401/casent0152401_p_1_high.jpg,data/images/Tetramorium/casent0152401_p.jpg,True,HTTP 404
casent0152427,Tetramorium,train,865147889,2009-03-04,https://www.antweb.org/images/casent0152427/casent0152427_p_1_high.jpg,data/images/Tetramorium/casent0152427_p.jpg,True,HTTP 404
casent0152453,Camponotus,train,865148425,2009-02-19,https://www.antweb.org/images/casent0152453/casent0152453_p_1_high.jpg,data/images/Camponotus/casent0152453_p.jpg,True,HTTP 404
casent0152470,Nesomyrmex,train,865147789,2009-02-19,https://www.antweb.org/images/casent0152470/casent0152470_p_1_high.jpg,data/images/Nesomyrmex/casent0152470_p.jpg,True,HTTP 404
casent0152490,Tetramorium,test,865148201,2009-02-19,https://www.antweb.org/images/casent0152490/casent0152490_p_1_high.jpg,data/images/Tetramorium/casent0152490_p.jpg,True,HTTP 404
casent0152492,Pheidole,train,865148255,2009-02-19,https://www.antweb.org/images/casent0152492/casent0152492_p_1_high.jpg,data/images/Pheidole/casent0152492_p.jpg,True,HTTP 404
casent0152536,Hypoponera,train,5285530724,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0152536/casent0152536_p_1_high.jpg,data/images/Hypoponera/casent0152536_p.jpg,True,HTTP 404
casent0152538,Hypoponera,train,5285530324,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0152538/casent0152538_p_1_high.jpg,data/images/Hypoponera/casent0152538_p.jpg,True,HTTP 404
casent0152541,Hypoponera,train,865148385,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0152541/casent0152541_p_1_high.jpg,data/images/Hypoponera/casent0152541_p.jpg,True,HTTP 404
casent0152544,Hypoponera,test,5285530564,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0152544/casent0152544_p_1_high.jpg,data/images/Hypoponera/casent0152544_p.jpg,True,HTTP 404
casent0152545,Hypoponera,train,5285530573,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0152545/casent0152545_p_1_high.jpg,data/images/Hypoponera/casent0152545_p.jpg,True,HTTP 404
casent0152556,Hypoponera,train,5285530468,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0152556/casent0152556_p_1_high.jpg,data/images/Hypoponera/casent0152556_p.jpg,True,HTTP 404
casent0152568,Hypoponera,train,5285530834,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0152568/casent0152568_p_1_high.jpg,data/images/Hypoponera/casent0152568_p.jpg,True,HTTP 404
casent0152586,Hypoponera,train,5285530534,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0152586/casent0152586_p_1_high.jpg,data/images/Hypoponera/casent0152586_p.jpg,True,HTTP 404
casent0152596,Hypoponera,train,5285530920,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0152596/casent0152596_p_1_high.jpg,data/images/Hypoponera/casent0152596_p.jpg,True,HTTP 404
casent0152600,Hypoponera,train,5285530743,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0152600/casent0152600_p_1_high.jpg,data/images/Hypoponera/casent0152600_p.jpg,True,HTTP 404
casent0152702,Pheidole,train,865148019,2002-10-16/2002-10-31,https://www.antweb.org/images/casent0152702/casent0152702_p_1_high.jpg,data/images/Pheidole/casent0152702_p.jpg,True,HTTP 404
casent0153043,Hypoponera,test,865148556,2009-02-18,https://www.antweb.org/images/casent0153043/casent0153043_p_1_high.jpg,data/images/Hypoponera/casent0153043_p.jpg,True,HTTP 404
casent0153050,Strumigenys,test,865148634,2009-02-18,https://www.antweb.org/images/casent0153050/casent0153050_p_1_high.jpg,data/images/Strumigenys/casent0153050_p.jpg,True,HTTP 404
casent0153055,Camponotus,test,865148833,2009-02-23,https://www.antweb.org/images/casent0153055/casent0153055_p_1_high.jpg,data/images/Camponotus/casent0153055_p.jpg,True,HTTP 404
casent0153183,Bothroponera,train,865148758,2009-02-09/2009-02-10,https://www.antweb.org/images/casent0153183/casent0153183_p_2_high.jpg,data/images/Bothroponera/casent0153183_p.jpg,True,HTTP 404
casent0153229,Pheidole,train,865148040,2009-02-09/2009-02-10,https://www.antweb.org/images/casent0153229/casent0153229_p_1_high.jpg,data/images/Pheidole/casent0153229_p.jpg,True,HTTP 404
casent0153276,Hypoponera,train,5285530597,2009-02-18/2009-02-19,https://www.antweb.org/images/casent0153276/casent0153276_p_1_high.jpg,data/images/Hypoponera/casent0153276_p.jpg,True,HTTP 404
casent0153285,Hypoponera,train,5285530469,2009-02-18/2009-02-19,https://www.antweb.org/images/casent0153285/casent0153285_p_1_high.jpg,data/images/Hypoponera/casent0153285_p.jpg,True,HTTP 404
casent0153304,Hypoponera,test,5285530685,2009-02-18/2009-02-19,https://www.antweb.org/images/casent0153304/casent0153304_p_1_high.jpg,data/images/Hypoponera/casent0153304_p.jpg,True,HTTP 404
casent0153314,Pheidole,test,865148952,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0153314/casent0153314_p_1_high.jpg,data/images/Pheidole/casent0153314_p.jpg,True,HTTP 404
casent0153318,Pheidole,train,865148016,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0153318/casent0153318_p_1_high.jpg,data/images/Pheidole/casent0153318_p.jpg,True,HTTP 404
casent0153323,Pheidole,train,865148126,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0153323/casent0153323_p_1_high.jpg,data/images/Pheidole/casent0153323_p.jpg,True,HTTP 404
casent0153418,Pheidole,test,865148709,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0153418/casent0153418_p_1_high.jpg,data/images/Pheidole/casent0153418_p.jpg,True,HTTP 404
casent0153419,Pheidole,train,865148730,2009-02-21/2009-02-23,https://www.antweb.org/images/casent0153419/casent0153419_p_1_high.jpg,data/images/Pheidole/casent0153419_p.jpg,True,HTTP 404
casent0153454,Hypoponera,train,5285530361,2009-02-18/2009-02-19,https://www.antweb.org/images/casent0153454/casent0153454_p_1_high.jpg,data/images/Hypoponera/casent0153454_p.jpg,True,HTTP 404
casent0153605,Tetramorium,train,865148689,2009-02-18/2009-02-19,https://www.antweb.org/images/casent0153605/casent0153605_p_1_high.jpg,data/images/Tetramorium/casent0153605_p.jpg,True,HTTP 404
casent0153610,Tetramorium,train,865148753,2009-02-18/2009-02-19,https://www.antweb.org/images/casent0153610/casent0153610_p_1_high.jpg,data/images/Tetramorium/casent0153610_p.jpg,False,
casent0153622,Strumigenys,train,865148980,2009-02-18/2009-02-19,https://www.antweb.org/images/casent0153622/casent0153622_p_1_high.jpg,data/images/Strumigenys/casent0153622_p.jpg,True,HTTP 404
casent0153635,Strumigenys,train,865149111,2009-02-18/2009-02-19,https://www.antweb.org/images/casent0153635/casent0153635_p_1_high.jpg,data/images/Strumigenys/casent0153635_p.jpg,True,HTTP 404
casent0154158,Camponotus,train,865148797,2002-06-18/2002-06-28,https://www.antweb.org/images/casent0154158/casent0154158_p_1_high.jpg,data/images/Camponotus/casent0154158_p.jpg,True,HTTP 404
casent0155336,Camponotus,train,865148664,2002-11-28/2002-12-11,https://www.antweb.org/images/casent0155336/casent0155336_p_1_high.jpg,data/images/Camponotus/casent0155336_p.jpg,True,HTTP 404
casent0156684,Pheidole,test,865149644,2009-10-25,https://www.antweb.org/images/casent0156684/casent0156684_p_1_high.jpg,data/images/Pheidole/casent0156684_p.jpg,True,HTTP 404
casent0156947,Hypoponera,train,865150171,2009-10-24,https://www.antweb.org/images/casent0156947/casent0156947_p_1_high.jpg,data/images/Hypoponera/casent0156947_p.jpg,True,HTTP 404
casent0157254,Prionopelta,train,1085679787,2009-10-29/2009-11-01,https://www.antweb.org/images/casent0157254/casent0157254_p_1_high.jpg,data/images/Prionopelta/casent0157254_p.jpg,True,HTTP 404
casent0157544,Hypoponera,train,5285530824,2009-10-24/2009-10-27,https://www.antweb.org/images/casent0157544/casent0157544_p_1_high.jpg,data/images/Hypoponera/casent0157544_p.jpg,True,HTTP 404
casent0157720,Strumigenys,test,865150341,2009-10-24/2009-10-27,https://www.antweb.org/images/casent0157720/casent0157720_p_1_high.jpg,data/images/Strumigenys/casent0157720_p.jpg,True,HTTP 404
casent0157729,Strumigenys,test,865150607,2009-10-24/2009-10-27,https://www.antweb.org/images/casent0157729/casent0157729_p_1_high.jpg,data/images/Strumigenys/casent0157729_p.jpg,True,HTTP 404
casent0159208,Camponotus,train,865151404,2010-02-27/2010-02-28,https://www.antweb.org/images/casent0159208/casent0159208_p_1_high.jpg,data/images/Camponotus/casent0159208_p.jpg,True,HTTP 404
casent0160448,Tetramorium,test,865151811,2010-02-26,https://www.antweb.org/images/casent0160448/casent0160448_p_1_high.jpg,data/images/Tetramorium/casent0160448_p.jpg,True,HTTP 404
casent0160467,Tetramorium,train,865152436,2010-02-26,https://www.antweb.org/images/casent0160467/casent0160467_p_1_high.jpg,data/images/Tetramorium/casent0160467_p.jpg,True,HTTP 404
casent0161103,Camponotus,train,865152520,2010-02-20,https://www.antweb.org/images/casent0161103/casent0161103_p_1_high.jpg,data/images/Camponotus/casent0161103_p.jpg,True,HTTP 404
casent0161442,Pheidole,train,865152647,2010-02-26,https://www.antweb.org/images/casent0161442/casent0161442_p_1_high.jpg,data/images/Pheidole/casent0161442_p.jpg,False,
casent0161774,Vitsika,train,865153286,2010-02-24,https://www.antweb.org/images/casent0161774/casent0161774_p_1_high.jpg,data/images/Vitsika/casent0161774_p.jpg,True,HTTP 404
casent0161924,Pheidole,train,865153133,2010-02-23,https://www.antweb.org/images/casent0161924/casent0161924_p_1_high.jpg,data/images/Pheidole/casent0161924_p.jpg,True,HTTP 404
casent0162115,Tetramorium,test,865153943,2010-02-22,https://www.antweb.org/images/casent0162115/casent0162115_p_1_high.jpg,data/images/Tetramorium/casent0162115_p.jpg,True,HTTP 404
casent0162127,Hypoponera,train,865153099,2010-02-22,https://www.antweb.org/images/casent0162127/casent0162127_p_1_high.jpg,data/images/Hypoponera/casent0162127_p.jpg,True,HTTP 404
casent0162186,Pheidole,train,865153654,2010-02-26,https://www.antweb.org/images/casent0162186/casent0162186_p_1_high.jpg,data/images/Pheidole/casent0162186_p.jpg,True,HTTP 404
casent0162231,Pheidole,train,865153637,2010-02-27,https://www.antweb.org/images/casent0162231/casent0162231_p_1_high.jpg,data/images/Pheidole/casent0162231_p.jpg,True,HTTP 404
casent0162349,Hypoponera,train,5285530868,2010-02-20/2010-02-22,https://www.antweb.org/images/casent0162349/casent0162349_p_1_high.jpg,data/images/Hypoponera/casent0162349_p.jpg,True,HTTP 404
casent0162488,Leptogenys,test,865153352,2010-05-24/2010-05-25,https://www.antweb.org/images/casent0162488/casent0162488_p_1_high.jpg,data/images/Leptogenys/casent0162488_p.jpg,True,HTTP 404
casent0162501,Hypoponera,train,5285530835,2010-02-20/2010-02-22,https://www.antweb.org/images/casent0162501/casent0162501_p_1_high.jpg,data/images/Hypoponera/casent0162501_p.jpg,True,HTTP 404
casent0162504,Hypoponera,train,5285530385,2010-02-20/2010-02-22,https://www.antweb.org/images/casent0162504/casent0162504_p_1_high.jpg,data/images/Hypoponera/casent0162504_p.jpg,True,HTTP 404
casent0162528,Hypoponera,train,5285530811,2011-03-26,https://www.antweb.org/images/casent0162528/casent0162528_p_1_high.jpg,data/images/Hypoponera/casent0162528_p.jpg,True,HTTP 404
casent0162668,Pachycondyla,train,865153494,2010-02-20,https://www.antweb.org/images/casent0162668/casent0162668_p_1_high.jpg,data/images/Pachycondyla/casent0162668_p.jpg,True,HTTP 404
casent0162682,Tetramorium,train,865153838,2010-02-20,https://www.antweb.org/images/casent0162682/casent0162682_p_1_high.jpg,data/images/Tetramorium/casent0162682_p.jpg,True,HTTP 404
casent0162735,Pheidole,train,865154322,2010-02-21,https://www.antweb.org/images/casent0162735/casent0162735_p_1_high.jpg,data/images/Pheidole/casent0162735_p.jpg,True,HTTP 404
casent0162767,Hypoponera,train,865154181,2010-02-21,https://www.antweb.org/images/casent0162767/casent0162767_p_1_high.jpg,data/images/Hypoponera/casent0162767_p.jpg,True,HTTP 404
casent0162822,Pheidole,train,865154094,2010-02-21,https://www.antweb.org/images/casent0162822/casent0162822_p_1_high.jpg,data/images/Pheidole/casent0162822_p.jpg,True,HTTP 404
casent0162856,Tetramorium,train,865154133,2010-02-21,https://www.antweb.org/images/casent0162856/casent0162856_p_1_high.jpg,data/images/Tetramorium/casent0162856_p.jpg,True,HTTP 404
casent0163065,Tetramorium,train,865153900,2010-02-27,https://www.antweb.org/images/casent0163065/casent0163065_p_1_high.jpg,data/images/Tetramorium/casent0163065_p.jpg,True,HTTP 404
casent0163120,Leptogenys,train,865154308,2010-02-25,https://www.antweb.org/images/casent0163120/casent0163120_p_1_high.jpg,data/images/Leptogenys/casent0163120_p.jpg,True,HTTP 404
casent0163151,Nesomyrmex,train,865154445,2010-02-25,https://www.antweb.org/images/casent0163151/casent0163151_p_1_high.jpg,data/images/Nesomyrmex/casent0163151_p.jpg,True,HTTP 404
casent0163155,Tetramorium,train,865154598,2010-02-25,https://www.antweb.org/images/casent0163155/casent0163155_p_1_high.jpg,data/images/Tetramorium/casent0163155_p.jpg,True,HTTP 404
casent0163233,Tetramorium,train,865154229,2010-02-20/2010-02-22,https://www.antweb.org/images/casent0163233/casent0163233_p_1_high.jpg,data/images/Tetramorium/casent0163233_p.jpg,True,HTTP 404
casent0163251,Tetramorium,train,865154625,2010-02-20/2010-02-22,https://www.antweb.org/images/casent0163251/casent0163251_p_1_high.jpg,data/images/Tetramorium/casent0163251_p.jpg,True,HTTP 404
casent0163326,Tetramorium,train,865154352,2010-02-25/2010-02-27,https://www.antweb.org/images/casent0163326/casent0163326_p_1_high.jpg,data/images/Tetramorium/casent0163326_p.jpg,True,HTTP 404
casent0163328,Tetramorium,train,865154448,2010-02-25/2010-02-27,https://www.antweb.org/images/casent0163328/casent0163328_p_1_high.jpg,data/images/Tetramorium/casent0163328_p.jpg,True,HTTP 404
casent0163357,Tetramorium,train,865154986,2010-02-25/2010-02-27,https://www.antweb.org/images/casent0163357/casent0163357_p_1_high.jpg,data/images/Tetramorium/casent0163357_p.jpg,False,
casent0163364,Tetramorium,test,865154320,2010-02-20/2010-02-22,https://www.antweb.org/images/casent0163364/casent0163364_p_1_high.jpg,data/images/Tetramorium/casent0163364_p.jpg,True,HTTP 404
casent0163379,Tetramorium,train,865154674,2010-02-20/2010-02-22,https://www.antweb.org/images/casent0163379/casent0163379_p_1_high.jpg,data/images/Tetramorium/casent0163379_p.jpg,True,HTTP 404
casent0163551,Tetramorium,train,865154583,2010-02-25,https://www.antweb.org/images/casent0163551/casent0163551_p_1_high.jpg,data/images/Tetramorium/casent0163551_p.jpg,True,HTTP 404
casent0163560,Tetramorium,train,865154915,2010-02-25/2010-02-27,https://www.antweb.org/images/casent0163560/casent0163560_p_1_high.jpg,data/images/Tetramorium/casent0163560_p.jpg,True,HTTP 404
casent0163581,Leptogenys,train,865154801,2010-05-09/2010-05-10,https://www.antweb.org/images/casent0163581/casent0163581_p_1_high.jpg,data/images/Leptogenys/casent0163581_p.jpg,True,HTTP 404
casent0163585,Leptogenys,train,865154982,2010-05-12/2010-05-13,https://www.antweb.org/images/casent0163585/casent0163585_p_1_high.jpg,data/images/Leptogenys/casent0163585_p.jpg,True,HTTP 404
casent0163743,Tetramorium,train,865154952,2010-02-22/2010-02-24,https://www.antweb.org/images/casent0163743/casent0163743_p_1_high.jpg,data/images/Tetramorium/casent0163743_p.jpg,True,HTTP 404
casent0163762,Hypoponera,train,5285530395,2010-02-22/2010-02-24,https://www.antweb.org/images/casent0163762/casent0163762_p_1_high.jpg,data/images/Hypoponera/casent0163762_p.jpg,True,HTTP 404
casent0163889,Tetramorium,train,865154818,2010-02-22/2010-02-24,https://www.antweb.org/images/casent0163889/casent0163889_p_1_high.jpg,data/images/Tetramorium/casent0163889_p.jpg,True,HTTP 404
